GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds,Team1_SideFirstHalf,Team2_SideFirstHalf,Team1_RoundsFirstHalf,Team1_RoundsSecondtHalf,Team1_RoundsOT,Team2_RoundsFirstHalf,Team2_RoundsSecondtHalf,Team2_RoundsOT,Team1_PistolWon,Team1_Eco,Team1_EcoWon,Team1_SemiEco,Team1_SemiEcoWon,Team1_SemiBuy,Team1_SemiBuyWon,Team1_FullBuy,Team1_FullBuyWon,Team2_PistolWon,Team2_Eco,Team2_EcoWon,Team2_SemiEco,Team2_SemiEcoWon,Team2_SemiBuy,Team2_SemiBuyWon,Team2_FullBuy,Team2_FullBuyWon
56569,49485,Icebox,1615,3944,Knights,Teal Seam,Teal Seam,9,13,attack,defend,5,4,0,7,6,0,1.0,3.0,1.0,3.0,0.0,4.0,3.0,12.0,5.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,14.0,10.0
56570,49485,Ascent,1615,3944,Knights,Teal Seam,Knights,13,8,defend,attack,9,4,0,3,5,0,2.0,2.0,2.0,1.0,0.0,6.0,4.0,12.0,7.0,0.0,4.0,0.0,2.0,0.0,5.0,3.0,10.0,5.0
57424,50634,Haven,6263,5467,Guild X,Oxxgen Esports,Guild X,13,10,attack,defend,7,6,0,5,5,0,1.0,3.0,1.0,1.0,0.0,5.0,4.0,14.0,8.0,1.0,3.0,1.0,2.0,0.0,6.0,2.0,12.0,7.0
57425,50634,Bind,6263,5467,Guild X,Oxxgen Esports,Guild X,13,7,defend,attack,8,5,0,4,3,0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,14.0,11.0,1.0,4.0,2.0,1.0,0.0,6.0,2.0,9.0,3.0
57430,50636,Haven,5470,4415,ChatBanned,Rix.GG Lightning,Rix.GG Lightning,9,13,defend,attack,6,3,0,6,7,0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,13.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,14.0,9.0
57431,50636,Icebox,5470,4415,ChatBanned,Rix.GG Lightning,ChatBanned,13,11,attack,defend,7,6,0,5,6,0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,13.0,8.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,18.0,10.0
57432,50636,Ascent,5470,4415,ChatBanned,Rix.GG Lightning,ChatBanned,13,11,defend,attack,6,7,0,6,5,0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,16.0,10.0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,14.0,6.0
57474,50650,Haven,6574,6748,HEET RED,ANYWAY,HEET RED,13,1,defend,attack,11,2,0,1,0,0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,9.0,9.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,5.0,1.0
57475,50650,Split,6574,6748,HEET RED,ANYWAY,ANYWAY,12,14,defend,attack,4,8,0,8,4,2,1.0,3.0,1.0,2.0,0.0,5.0,1.0,16.0,10.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,15.0,11.0
57476,50650,Bind,6574,6748,HEET RED,ANYWAY,HEET RED,13,9,attack,defend,6,7,0,6,3,0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,15.0,9.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,12.0,5.0
57477,50651,Split,6381,6565,Valstars Gaming Female,BETA,Valstars Gaming Female,13,5,defend,attack,8,5,0,4,1,0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,6.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,11.0,5.0
57478,50651,Haven,6381,6565,Valstars Gaming Female,BETA,Valstars Gaming Female,13,11,attack,defend,3,10,0,9,2,0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,15.0,9.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,16.0,8.0
57480,50652,Haven,6362,6369,Fire Flux Esports Female,Nebula ,Fire Flux Esports Female,13,11,attack,defend,8,5,0,4,7,0,1.0,19.0,10.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,20.0,9.0,0.0,0.0,1.0,0.0,3.0,2.0
57481,50652,Icebox,6362,6369,Fire Flux Esports Female,Nebula ,Fire Flux Esports Female,13,9,defend,attack,8,5,0,4,5,0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,14.0,8.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,15.0,7.0
57486,50654,Haven,6371,6350,Zero Zone W,Team Singularity Female,Zero Zone W,13,5,defend,attack,8,5,0,4,1,0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,11.0,7.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,7.0,3.0
57487,50654,Breeze,6371,6350,Zero Zone W,Team Singularity Female,Zero Zone W,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,7.0,1.0
57492,50656,Split,6743,6575,BWG,LAPFAP,BWG,13,7,defend,attack,9,4,0,3,4,0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,13.0,9.0,2.0,3.0,2.0,2.0,0.0,7.0,2.0,8.0,3.0
57493,50656,Haven,6743,6575,BWG,LAPFAP,BWG,13,2,defend,attack,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,9.0,8.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,6.0,2.0
57495,50657,Icebox,6079,6365,Supermassive Blaze Female,devils.one,Supermassive Blaze Female,13,8,defend,attack,7,6,0,5,3,0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,14.0,9.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,10.0,7.0
57496,50657,Breeze,6079,6365,Supermassive Blaze Female,devils.one,Supermassive Blaze Female,13,7,attack,defend,9,4,0,3,4,0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,11.0,7.0,1.0,3.0,1.0,4.0,0.0,2.0,2.0,11.0,4.0
57563,50745,Bind,2100,6466,GMT Esports,Redragon,Redragon,4,13,attack,defend,2,2,0,10,3,0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,11.0,10.0
57564,50745,Icebox,2100,6466,GMT Esports,Redragon,GMT Esports,13,8,defend,attack,7,6,0,5,3,0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,13.0,8.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,11.0,6.0
57565,50745,Haven,2100,6466,GMT Esports,Redragon,GMT Esports,13,3,defend,attack,9,4,0,3,0,0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,8.0,1.0,3.0,1.0,3.0,0.0,5.0,1.0,5.0,1.0
57562,50744,Split,4915,604,Natus Vincere,Aim.Attack,Natus Vincere,13,9,attack,defend,7,6,0,5,4,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,16.0,10.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,12.0,6.0
56785,49776,Breeze,5931,5960,Team Big BAAM,BEAST,BEAST,10,13,defend,attack,6,4,0,6,7,0,2.0,2.0,2.0,1.0,0.0,8.0,3.0,12.0,5.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,16.0,11.0
56786,49776,Bind,5931,5960,Team Big BAAM,BEAST,Team Big BAAM,13,6,attack,defend,10,3,0,2,4,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,13.0,10.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,9.0,2.0
57561,50743,Icebox,6466,604,Redragon,Aim.Attack,Redragon,13,1,attack,defend,11,2,0,1,0,0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,9.0,8.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0
57560,50742,Bind,2100,4915,GMT Esports,Natus Vincere,GMT Esports,13,9,attack,defend,9,4,0,3,6,0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,15.0,11.0,1.0,3.0,1.0,2.0,0.0,5.0,2.0,12.0,6.0
57400,50626,Breeze,6263,6079,Guild X,Supermassive Blaze Female,Guild X,13,10,defend,attack,5,8,0,7,3,0,1.0,3.0,1.0,2.0,1.0,6.0,3.0,12.0,8.0,1.0,4.0,1.0,1.0,0.0,7.0,3.0,11.0,6.0
57401,50626,Fracture,6263,6079,Guild X,Supermassive Blaze Female,Supermassive Blaze Female,11,13,defend,attack,7,4,0,5,8,0,1.0,3.0,1.0,1.0,0.0,8.0,2.0,12.0,8.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,17.0,11.0
57402,50626,Split,6263,6079,Guild X,Supermassive Blaze Female,Guild X,13,10,defend,attack,5,8,0,7,3,0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,13.0,7.0,1.0,3.0,1.0,1.0,0.0,6.0,4.0,13.0,5.0
57403,50627,Bind,5467,6743,Oxxgen Esports,BWG,Oxxgen Esports,13,7,attack,defend,6,7,0,6,1,0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,13.0,9.0,1.0,3.0,1.0,2.0,1.0,6.0,2.0,9.0,3.0
57404,50627,Ascent,5467,6743,Oxxgen Esports,BWG,Oxxgen Esports,13,2,defend,attack,10,3,0,2,0,0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,11.0,10.0,1.0,2.0,1.0,2.0,0.0,7.0,0.0,4.0,1.0
57409,50629,Bind,6295,6371,SMARACIS eSports Female,Zero Zone W,Zero Zone W,11,13,defend,attack,3,8,0,9,4,0,1.0,3.0,1.0,0.0,0.0,5.0,2.0,16.0,8.0,1.0,4.0,1.0,0.0,0.0,7.0,3.0,13.0,9.0
57410,50629,Breeze,6295,6371,SMARACIS eSports Female,Zero Zone W,SMARACIS eSports Female,13,4,attack,defend,9,4,0,3,1,0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,11.0,10.0,1.0,2.0,1.0,3.0,0.0,6.0,2.0,6.0,1.0
57411,50629,Ascent,6295,6371,SMARACIS eSports Female,Zero Zone W,SMARACIS eSports Female,13,6,attack,defend,8,5,0,4,2,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,13.0,10.0,1.0,2.0,1.0,5.0,1.0,5.0,3.0,7.0,1.0
57412,50630,Ascent,5470,6745,ChatBanned,tba,tba,11,13,defend,attack,6,5,0,6,7,0,1.0,2.0,1.0,2.0,0.0,5.0,2.0,15.0,8.0,1.0,5.0,1.0,0.0,0.0,7.0,5.0,12.0,7.0
57413,50630,Haven,5470,6745,ChatBanned,tba,ChatBanned,13,10,defend,attack,7,6,0,5,5,0,2.0,2.0,2.0,1.0,0.0,6.0,3.0,14.0,8.0,0.0,5.0,0.0,2.0,1.0,5.0,4.0,11.0,5.0
57414,50630,Icebox,5470,6745,ChatBanned,tba,ChatBanned,13,4,attack,defend,8,5,0,4,0,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,8.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,7.0,4.0
57418,50632,Bind,6530,6381,G2 Gozen,Valstars Gaming Female,G2 Gozen,13,2,defend,attack,12,1,0,0,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,10.0,10.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,6.0,0.0
57419,50632,Breeze,6530,6381,G2 Gozen,Valstars Gaming Female,G2 Gozen,13,2,attack,defend,10,3,0,2,0,0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,11.0,11.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,5.0,0.0
57421,50633,Icebox,6024,6574,TENSTAR Nova,HEET RED,TENSTAR Nova,13,6,attack,defend,9,4,0,3,3,0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0
57422,50633,Bind,6024,6574,TENSTAR Nova,HEET RED,TENSTAR Nova,13,1,attack,defend,11,2,0,1,0,0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,9.0,8.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,6.0,1.0
57453,50643,Icebox,6565,6370,BETA,instalocked,BETA,16,14,attack,defend,6,6,4,6,6,2,1.0,4.0,1.0,2.0,1.0,4.0,3.0,20.0,11.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,21.0,10.0
57454,50643,Ascent,6565,6370,BETA,instalocked,instalocked,3,13,attack,defend,3,0,0,9,4,0,0.0,3.0,0.0,2.0,1.0,6.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,5.0,7.0,6.0
57455,50643,Split,6565,6370,BETA,instalocked,BETA,13,6,attack,defend,9,4,0,3,3,0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,12.0,10.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,9.0,2.0
57456,50644,Icebox,6369,6577,Nebula ,LUNÈ Girls Gaming,Nebula ,13,3,attack,defend,10,3,0,2,1,0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,6.0,1.0,5.0,1.0
57457,50644,Ascent,6369,6577,Nebula ,LUNÈ Girls Gaming,Nebula ,13,11,attack,defend,4,9,0,8,3,0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,16.0,10.0,1.0,3.0,1.0,1.0,0.0,7.0,3.0,13.0,7.0
57459,50645,Ascent,6738,6740,5ynerG,Palinka,5ynerG,13,8,attack,defend,9,4,0,3,5,0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,15.0,12.0,2.0,2.0,2.0,4.0,0.0,11.0,5.0,4.0,1.0
57460,50645,Icebox,6738,6740,5ynerG,Palinka,5ynerG,13,1,attack,defend,11,2,0,1,0,0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,9.0,9.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0
57462,50646,Fracture,6350,6747,Team Singularity Female,FTW Fade,Team Singularity Female,13,6,attack,defend,8,5,0,4,2,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,13.0,10.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,11.0,4.0
57463,50646,Ascent,6350,6747,Team Singularity Female,FTW Fade,Team Singularity Female,13,7,defend,attack,5,8,0,7,0,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,14.0,10.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,10.0,5.0
57465,50647,Ascent,6364,5917,Giants G4E,vanished,vanished,4,13,attack,defend,2,2,0,10,3,0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,11.0,9.0
57466,50647,Fracture,6364,5917,Giants G4E,vanished,Giants G4E,13,9,defend,attack,9,4,0,3,6,0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,15.0,8.0,1.0,3.0,1.0,2.0,0.0,6.0,3.0,11.0,5.0
57467,50647,Breeze,6364,5917,Giants G4E,vanished,Giants G4E,13,6,attack,defend,8,5,0,4,2,0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,12.0,9.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,12.0,5.0
57471,50649,Icebox,6365,6739,devils.one,Socks up Nyx,devils.one,13,6,attack,defend,10,3,0,2,4,0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,12.0,11.0,2.0,2.0,2.0,2.0,0.0,6.0,3.0,9.0,1.0
57472,50649,Bind,6365,6739,devils.one,Socks up Nyx,devils.one,13,5,attack,defend,9,4,0,3,2,0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,10.0,8.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,8.0,3.0
56781,49774,Split,624,4150,Paper Rex,South Built Esports,Paper Rex,13,8,defend,attack,9,4,0,3,5,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,16.0,10.0,1.0,3.0,1.0,3.0,0.0,5.0,1.0,10.0,6.0
56782,49774,Icebox,624,4150,Paper Rex,South Built Esports,South Built Esports,10,13,defend,attack,8,2,0,4,9,0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,15.0,9.0,2.0,2.0,2.0,3.0,0.0,5.0,4.0,13.0,7.0
56562,49483,Split,1034,2291,NRG Esports,Ghost Gaming,NRG Esports,15,13,defend,attack,9,3,3,3,9,1,1.0,3.0,1.0,2.0,0.0,3.0,2.0,20.0,12.0,1.0,3.0,1.0,2.0,0.0,5.0,3.0,18.0,9.0
56563,49483,Icebox,1034,2291,NRG Esports,Ghost Gaming,NRG Esports,13,7,attack,defend,8,5,0,4,3,0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,14.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,12.0,6.0
56556,49481,Ascent,1615,5248,Knights,Evil Geniuses,Knights,13,10,attack,defend,6,7,0,6,4,0,0.0,4.0,1.0,0.0,0.0,4.0,3.0,15.0,9.0,2.0,3.0,2.0,3.0,0.0,6.0,3.0,11.0,5.0
56557,49481,Bind,1615,5248,Knights,Evil Geniuses,Knights,13,9,defend,attack,7,6,0,5,4,0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,15.0,10.0,2.0,2.0,2.0,4.0,1.0,8.0,3.0,8.0,3.0
56565,49484,Bind,4940,473,Pioneers,Built By Gamers,Pioneers,13,5,attack,defend,8,5,0,4,1,0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,13.0,11.0,1.0,3.0,1.0,4.0,0.0,4.0,2.0,7.0,2.0
56566,49484,Haven,4940,473,Pioneers,Built By Gamers,Built By Gamers,9,13,defend,attack,3,6,0,9,4,0,1.0,3.0,1.0,2.0,0.0,4.0,3.0,13.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,15.0,9.0
56567,49484,Ascent,4940,473,Pioneers,Built By Gamers,Pioneers,13,11,attack,defend,8,5,0,4,7,0,1.0,3.0,2.0,1.0,0.0,9.0,5.0,11.0,6.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,14.0,6.0
56559,49482,Split,3944,4345,Teal Seam,SoaR,Teal Seam,13,7,attack,defend,8,5,0,4,3,0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,12.0,9.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,11.0,4.0
56560,49482,Icebox,3944,4345,Teal Seam,SoaR,SoaR,7,13,defend,attack,5,2,0,7,6,0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,12.0,6.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,14.0,8.0
56561,49482,Bind,3944,4345,Teal Seam,SoaR,Teal Seam,13,8,attack,defend,7,6,0,5,3,0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,13.0,11.0,1.0,3.0,2.0,4.0,0.0,4.0,2.0,10.0,4.0
56547,49478,Split,2291,2350,Ghost Gaming,Soniqs,Soniqs,10,13,attack,defend,4,6,0,8,5,0,0.0,3.0,0.0,2.0,0.0,7.0,4.0,11.0,6.0,2.0,2.0,2.0,2.0,1.0,7.0,4.0,12.0,6.0
56548,49478,Icebox,2291,2350,Ghost Gaming,Soniqs,Ghost Gaming,13,10,defend,attack,8,5,0,4,6,0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,15.0,9.0,1.0,3.0,1.0,3.0,1.0,5.0,4.0,12.0,4.0
56549,49478,Haven,2291,2350,Ghost Gaming,Soniqs,Ghost Gaming,13,7,attack,defend,8,5,0,4,3,0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,12.0,7.0,1.0,3.0,1.0,3.0,0.0,4.0,0.0,10.0,6.0
55523,48079,Breeze,4826,3340,B4 Angels,Liberty Female,B4 Angels,13,4,defend,attack,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,11.0,8.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,8.0,2.0
55524,48079,Haven,4826,3340,B4 Angels,Liberty Female,B4 Angels,13,7,defend,attack,8,5,0,4,3,0,1.0,3.0,2.0,0.0,0.0,6.0,5.0,11.0,6.0,1.0,3.0,1.0,3.0,0.0,5.0,2.0,9.0,4.0
56532,49473,Icebox,1615,3322,Knights,Border Monsters,Knights,13,4,attack,defend,9,4,0,3,1,0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,10.0,9.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0
56533,49473,Bind,1615,3322,Knights,Border Monsters,Knights,13,9,defend,attack,8,5,0,4,5,0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,14.0,8.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,14.0,9.0
56535,49474,Split,5248,6418,Evil Geniuses,Actually Homeless,Actually Homeless,8,13,attack,defend,7,1,0,5,8,0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,13.0,7.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,13.0,8.0
56536,49474,Icebox,5248,6418,Evil Geniuses,Actually Homeless,Evil Geniuses,13,3,defend,attack,9,4,0,3,0,0,2.0,2.0,2.0,0.0,0.0,6.0,5.0,8.0,6.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,6.0,1.0
56537,49474,Ascent,5248,6418,Evil Geniuses,Actually Homeless,Evil Geniuses,14,12,attack,defend,7,5,2,5,7,0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,16.0,8.0,0.0,4.0,0.0,2.0,1.0,4.0,3.0,16.0,8.0
56553,49480,Split,473,4346,Built By Gamers,DarkZero Esports ,Built By Gamers,13,10,attack,defend,6,7,0,6,4,0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,16.0,11.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,14.0,6.0
56554,49480,Bind,473,4346,Built By Gamers,DarkZero Esports ,Built By Gamers,13,11,defend,attack,6,7,0,6,5,0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,16.0,10.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,15.0,9.0
56541,49476,Breeze,4345,5444,SoaR,Bait Academy,SoaR,13,9,defend,attack,7,6,0,5,4,0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,14.0,7.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,13.0,7.0
56542,49476,Bind,4345,5444,SoaR,Bait Academy,SoaR,13,6,attack,defend,8,5,0,4,2,0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,14.0,12.0,1.0,2.0,1.0,2.0,0.0,8.0,4.0,7.0,1.0
56550,49479,Bind,4940,6090,Pioneers,TSM Academy,Pioneers,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,6.0,1.0
56551,49479,Haven,4940,6090,Pioneers,TSM Academy,TSM Academy,10,13,defend,attack,7,3,0,5,8,0,1.0,3.0,1.0,1.0,0.0,7.0,3.0,12.0,6.0,1.0,3.0,1.0,2.0,1.0,6.0,3.0,12.0,8.0
56552,49479,Split,4940,6090,Pioneers,TSM Academy,Pioneers,14,12,attack,defend,7,5,2,5,7,0,0.0,6.0,1.0,1.0,0.0,3.0,2.0,16.0,11.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,18.0,6.0
55520,48078,Breeze,5941,3340,Stars Horizon Vênus,Liberty Female,Stars Horizon Vênus,13,6,attack,defend,8,5,0,4,2,0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,11.0,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,12.0,6.0
55521,48078,Ascent,5941,3340,Stars Horizon Vênus,Liberty Female,Liberty Female,3,13,attack,defend,1,2,0,11,2,0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,7.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,10.0,9.0
55522,48078,Haven,5941,3340,Stars Horizon Vênus,Liberty Female,Liberty Female,3,13,defend,attack,3,0,0,9,4,0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,10.0,8.0
56484,49457,Bind,2815,1615,Version1,Knights,Version1,13,3,attack,defend,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,10.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,6.0,1.0
56485,49457,Haven,2815,1615,Version1,Knights,Knights,10,13,attack,defend,4,6,0,8,5,0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,14.0,7.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,14.0,10.0
56486,49457,Ascent,2815,1615,Version1,Knights,Knights,3,13,defend,attack,3,0,0,9,4,0,1.0,3.0,1.0,0.0,0.0,10.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,8.0
56487,49458,Split,3322,6045,Border Monsters,Lenny Time,Border Monsters,13,3,defend,attack,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,9.0,8.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,5.0,0.0
56488,49458,Ascent,3322,6045,Border Monsters,Lenny Time,Border Monsters,13,10,attack,defend,6,7,0,6,4,0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,15.0,9.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,14.0,8.0
56490,49459,Split,5248,6706,Evil Geniuses,spongebob squarepants,Evil Geniuses,14,12,defend,attack,2,10,2,10,2,0,2.0,3.0,2.0,2.0,0.0,5.0,1.0,16.0,11.0,0.0,4.0,1.0,3.0,1.0,4.0,1.0,15.0,9.0
56491,49459,Bind,5248,6706,Evil Geniuses,spongebob squarepants,Evil Geniuses,13,11,attack,defend,5,8,0,7,4,0,2.0,2.0,2.0,1.0,0.0,8.0,5.0,13.0,6.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,14.0,10.0
56496,49461,Haven,6478,4388,ex-Serenity Black,Cosmic Divide,ex-Serenity Black,13,6,attack,defend,8,5,0,4,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,14.0,10.0,1.0,3.0,1.0,3.0,0.0,5.0,2.0,8.0,3.0
56497,49461,Fracture,6478,4388,ex-Serenity Black,Cosmic Divide,Cosmic Divide,5,13,attack,defend,3,2,0,9,4,0,0.0,3.0,0.0,3.0,1.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,10.0,6.0
56498,49461,Icebox,6478,4388,ex-Serenity Black,Cosmic Divide,ex-Serenity Black,13,3,attack,defend,11,2,0,1,2,0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,10.0,1.0,3.0,1.0,1.0,0.0,6.0,2.0,6.0,0.0
56499,49462,Ascent,3944,6419,Teal Seam,Elysium,Teal Seam,13,11,attack,defend,3,10,0,9,2,0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,14.0,8.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,13.0,10.0
56500,49462,Icebox,3944,6419,Teal Seam,Elysium,Elysium,12,14,defend,attack,5,7,0,7,5,2,1.0,3.0,1.0,3.0,0.0,2.0,1.0,18.0,10.0,1.0,3.0,1.0,0.0,0.0,6.0,4.0,17.0,9.0
56501,49462,Bind,3944,6419,Teal Seam,Elysium,Teal Seam,13,2,attack,defend,10,3,0,2,0,0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,9.0,8.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0
56502,49463,Icebox,4345,5924,SoaR,FLICKBAITERS,SoaR,13,9,defend,attack,8,5,0,4,5,0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,14.0,10.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,11.0,6.0
